"Order_ID";"Customer_ID";"Customer_Name";"country";"state";"city";"Order_Date";"Ship_Date";"Ship_Mode";"Segment";"Postal_code";"Region";"Product_ID";"Category";"Sub_Category";"Product_Name";"Quantity";"Discount";"sales";"cost";"Profit"
"CA-2015-154284";"SZ-20035";"Sam Zeldin";"United States";"Illinois";"Saint Charles";"2015-12-21";"2015-12-26";"Second Class";"Home Office";60174;"Central";"FUR-FU-10003039";"Furniture";"Furnishings";"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock""";3;0.6;"51.76";"85.4";-33.64
"CA-2014-156244";"DH-13675";"Duane Huffman";"United States";"Florida";"Miami";"2014-08-12";"2014-08-16";"Standard Class";"Home Office";33180;"South";"OFF-PA-10000295";"Office Supplies";"Paper";"Xerox 229";6;0.2;"31.1";"20.22";10.89
"CA-2014-156244";"DH-13675";"Duane Huffman";"United States";"Florida";"Miami";"2014-08-12";"2014-08-16";"Standard Class";"Home Office";33180;"South";"OFF-AR-10004344";"Office Supplies";"Art";"Bulldog Vacuum Base Pencil Sharpener";5;0.2;"47.96";"43.76";4.2
"CA-2014-156244";"DH-13675";"Duane Huffman";"United States";"Florida";"Miami";"2014-08-12";"2014-08-16";"Standard Class";"Home Office";33180;"South";"TEC-AC-10002473";"Technology";"Accessories";"Maxell 4.7GB DVD-R";7;0.2;"158.93";"117.21";41.72
"CA-2014-156244";"DH-13675";"Duane Huffman";"United States";"Florida";"Miami";"2014-08-12";"2014-08-16";"Standard Class";"Home Office";33180;"South";"OFF-AP-10002403";"Office Supplies";"Appliances";"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors";6;0.2;"211.25";"195.4";15.84
"CA-2014-156244";"DH-13675";"Duane Huffman";"United States";"Florida";"Miami";"2014-08-12";"2014-08-16";"Standard Class";"Home Office";33180;"South";"OFF-SU-10000432";"Office Supplies";"Supplies";"Acco Side-Punched Conventional Columnar Pads";2;0.2;"5.55";"6.59";-1.04
"CA-2014-156244";"DH-13675";"Duane Huffman";"United States";"Florida";"Miami";"2014-08-12";"2014-08-16";"Standard Class";"Home Office";33180;"South";"OFF-LA-10000443";"Office Supplies";"Labels";"Avery 501";1;0.2;"2.95";"1.96";1.0
"CA-2015-106362";"LC-16885";"Lena Creighton";"United States";"Ohio";"Troy";"2015-12-11";"2015-12-15";"Standard Class";"Consumer";45373;"East";"OFF-BI-10003166";"Office Supplies";"Binders";"GBC Plasticlear Binding Covers";3;0.7;"10.33";"17.91";-7.58
"US-2017-168802";"JO-15145";"Jack O'Briant";"United States";"Washington";"Seattle";"2017-11-03";"2017-11-07";"Standard Class";"Corporate";98103;"West";"OFF-BI-10002393";"Office Supplies";"Binders";"Binder Posts";4;0.2;"18.37";"12.4";5.97
"US-2017-146906";"MT-17815";"Meg Tillman";"United States";"New York";"New York City";"2017-03-13";"2017-03-17";"Standard Class";"Consumer";10011;"East";"TEC-PH-10001809";"Technology";"Phones";"Panasonic KX T7736-B Digital phone";2;0.0;"299.9";"224.92";74.97
"CA-2016-166380";"EB-13750";"Edward Becker";"United States";"Virginia";"Arlington";"2016-05-30";"2016-06-03";"Standard Class";"Corporate";22204;"South";"OFF-EN-10002600";"Office Supplies";"Envelopes";"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2";9;0.0;"26.55";"13.81";12.74
"CA-2016-166380";"EB-13750";"Edward Becker";"United States";"Virginia";"Arlington";"2016-05-30";"2016-06-03";"Standard Class";"Corporate";22204;"South";"TEC-AC-10000109";"Technology";"Accessories";"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive";2;0.0;"111.98";"85.1";26.88
"US-2015-158911";"RS-19765";"Roland Schwarz";"United States";"North Carolina";"Charlotte";"2015-07-05";"2015-07-11";"Standard Class";"Corporate";28205;"South";"FUR-FU-10003829";"Furniture";"Furnishings";"Stackable Trays";2;0.2;"4.93";"4.19";0.74
"US-2015-158911";"RS-19765";"Roland Schwarz";"United States";"North Carolina";"Charlotte";"2015-07-05";"2015-07-11";"Standard Class";"Corporate";28205;"South";"OFF-LA-10003223";"Office Supplies";"Labels";"Avery 508";3;0.2;"11.78";"7.51";4.27
"US-2014-103338";"RB-19435";"Richard Bierner";"United States";"California";"Roseville";"2014-03-11";"2014-03-15";"Standard Class";"Consumer";95661;"West";"OFF-AR-10001770";"Office Supplies";"Art";"Economy #2 Pencils";3;0.0;"7.98";"5.91";2.07
"CA-2015-109169";"OT-18730";"Olvera Toch";"United States";"Michigan";"Detroit";"2015-04-20";"2015-04-24";"Standard Class";"Consumer";48234;"Central";"OFF-EN-10003296";"Office Supplies";"Envelopes";"Tyvek Side-Opening Peel & Seel Expanding Envelopes";2;0.0;"180.96";"99.53";81.43
"US-2017-167318";"GZ-14545";"George Zrebassa";"United States";"California";"Los Angeles";"2017-07-26";"2017-08-01";"Standard Class";"Corporate";90036;"West";"TEC-AC-10003870";"Technology";"Accessories";"Logitech Z-906 Speaker sys - home theater - 5.1-CH";5;0.0;"1649.95";"989.97";659.98
"US-2017-167318";"GZ-14545";"George Zrebassa";"United States";"California";"Los Angeles";"2017-07-26";"2017-08-01";"Standard Class";"Corporate";90036;"West";"FUR-CH-10000665";"Furniture";"Chairs";"Global Airflow Leather Mesh Back Chair, Black";3;0.2;"362.35";"317.06";45.29
"US-2014-120313";"NL-18310";"Nancy Lomonaco";"United States";"California";"San Francisco";"2014-10-31";"2014-11-02";"Second Class";"Home Office";94110;"West";"TEC-PH-10003092";"Technology";"Phones";"Motorola L804";2;0.2;"73.58";"65.31";8.28
"CA-2017-135419";"BG-11740";"Bruce Geld";"United States";"California";"Bakersfield";"2017-11-03";"2017-11-09";"Standard Class";"Consumer";93309;"West";"FUR-TA-10001086";"Furniture";"Tables";"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine";4;0.2;"486.37";"449.89";36.48
"CA-2016-128671";"MT-18070";"Michelle Tran";"United States";"Oklahoma";"Tulsa";"2016-08-11";"2016-08-16";"Standard Class";"Home Office";74133;"Central";"OFF-PA-10001870";"Office Supplies";"Paper";"Xerox 202";5;0.0;"32.4";"16.85";15.55
"CA-2016-128671";"MT-18070";"Michelle Tran";"United States";"Oklahoma";"Tulsa";"2016-08-11";"2016-08-16";"Standard Class";"Home Office";74133;"Central";"OFF-BI-10003305";"Office Supplies";"Binders";"Avery Hanging File Binders";7;0.0;"41.86";"22.6";19.26
"CA-2016-128671";"MT-18070";"Michelle Tran";"United States";"Oklahoma";"Tulsa";"2016-08-11";"2016-08-16";"Standard Class";"Home Office";74133;"Central";"OFF-BI-10003007";"Office Supplies";"Binders";"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""""""";2;0.0;"77.56";"41.88";35.68
"CA-2016-149335";"BC-11125";"Becky Castell";"United States";"California";"San Francisco";"2016-07-25";"2016-07-25";"Same Day";"Home Office";94122;"West";"OFF-AR-10001419";"Office Supplies";"Art";"Newell 325";9;0.0;"37.17";"26.02";11.15
"CA-2014-168312";"GW-14605";"Giulietta Weimer";"United States";"Texas";"Houston";"2014-03-01";"2014-03-07";"Standard Class";"Consumer";77036;"Central";"OFF-ST-10003692";"Office Supplies";"Storage";"Recycled Steel Personal File for Hanging File Folders";3;0.2;"137.35";"128.77";8.58
"CA-2014-168312";"GW-14605";"Giulietta Weimer";"United States";"Texas";"Houston";"2014-03-01";"2014-03-07";"Standard Class";"Consumer";77036;"Central";"FUR-TA-10001866";"Furniture";"Tables";"Bevis Round Conference Room Tables and Bases";3;0.3;"376.51";"419.54";-43.03
"US-2017-105935";"BD-11500";"Bradley Drucker";"United States";"Georgia";"Columbus";"2017-01-26";"2017-01-31";"Standard Class";"Consumer";31907;"South";"FUR-FU-10002157";"Furniture";"Furnishings";"Artistic Insta-Plaque";4;0.0;"62.72";"38.26";24.46
"US-2017-105935";"BD-11500";"Bradley Drucker";"United States";"Georgia";"Columbus";"2017-01-26";"2017-01-31";"Standard Class";"Consumer";31907;"South";"TEC-PH-10001459";"Technology";"Phones";"Samsung Galaxy Mega 6.3";7;0.0;"2939.93";"2175.55";764.38
"CA-2014-161508";"PV-18985";"Paul Van Hugh";"United States";"Texas";"League City";"2014-07-12";"2014-07-16";"Standard Class";"Home Office";77573;"Central";"FUR-CH-10002126";"Furniture";"Chairs";"Hon Deluxe Fabric Upholstered Stacking Chairs";3;0.3;"512.36";"527";-14.64
"CA-2014-161508";"PV-18985";"Paul Van Hugh";"United States";"Texas";"League City";"2014-07-12";"2014-07-16";"Standard Class";"Home Office";77573;"Central";"OFF-FA-10001561";"Office Supplies";"Fasteners";"Stockwell Push Pins";2;0.2;"3.49";"2.92";0.57
"CA-2014-161508";"PV-18985";"Paul Van Hugh";"United States";"Texas";"League City";"2014-07-12";"2014-07-16";"Standard Class";"Home Office";77573;"Central";"OFF-AR-10003158";"Office Supplies";"Art";"Fluorescent Highlighters by Dixon";7;0.2;"22.29";"18.39";3.9
"CA-2014-161508";"PV-18985";"Paul Van Hugh";"United States";"Texas";"League City";"2014-07-12";"2014-07-16";"Standard Class";"Home Office";77573;"Central";"OFF-PA-10001804";"Office Supplies";"Paper";"Xerox 195";3;0.2;"16.03";"10.42";5.61
"CA-2017-130904";"HM-14980";"Henry MacAllister";"United States";"North Carolina";"Burlington";"2017-04-11";"2017-04-16";"Standard Class";"Consumer";27217;"South";"OFF-AR-10000422";"Office Supplies";"Art";"Pencil and Crayon Sharpener";1;0.2;"1.75";"1.6";0.15
"CA-2017-130904";"HM-14980";"Henry MacAllister";"United States";"North Carolina";"Burlington";"2017-04-11";"2017-04-16";"Standard Class";"Consumer";27217;"South";"OFF-AR-10000127";"Office Supplies";"Art";"Newell 321";8;0.2;"20.99";"18.63";2.36
"CA-2017-133620";"EM-14065";"Erin Mull";"United States";"New York";"New York City";"2017-11-13";"2017-11-18";"Standard Class";"Consumer";10009;"East";"OFF-ST-10004634";"Office Supplies";"Storage";"Personal Folder Holder, Ebony";1;0.0;"11.21";"7.85";3.36
"CA-2015-142937";"SF-20065";"Sandra Flanagan";"United States";"Texas";"Dallas";"2015-12-05";"2015-12-06";"First Class";"Consumer";75220;"Central";"OFF-AR-10003582";"Office Supplies";"Art";"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black";2;0.2;"45.04";"40.54";4.5
"US-2016-149790";"SC-20380";"Shahid Collister";"United States";"Texas";"Houston";"2016-09-26";"2016-10-01";"Standard Class";"Consumer";77095;"Central";"OFF-BI-10002026";"Office Supplies";"Binders";"Ibico Recycled Linen-Style Covers";2;0.8;"15.62";"40.62";-25.0
"CA-2016-130778";"ND-18370";"Natalie DeCherney";"United States";"New York";"Long Beach";"2016-11-19";"2016-11-25";"Standard Class";"Consumer";11561;"East";"OFF-AP-10000595";"Office Supplies";"Appliances";"Disposable Triple-Filter Dust Bags";2;0.0;"8.74";"6.47";2.27
"CA-2017-144456";"FC-14245";"Frank Carlisle";"United States";"Florida";"Hialeah";"2017-09-08";"2017-09-09";"First Class";"Home Office";33012;"South";"OFF-ST-10001321";"Office Supplies";"Storage";"Decoflex Hanging Personal Folder File, Blue";5;0.2;"61.68";"56.28";5.4
"CA-2017-144456";"FC-14245";"Frank Carlisle";"United States";"Florida";"Hialeah";"2017-09-08";"2017-09-09";"First Class";"Home Office";33012;"South";"TEC-PH-10001750";"Technology";"Phones";"Samsung Rugby III";3;0.2;"158.38";"144.52";13.86
"CA-2017-103478";"KL-16555";"Kelly Lampkin";"United States";"Illinois";"Aurora";"2017-07-21";"2017-07-24";"Second Class";"Corporate";60505;"Central";"OFF-BI-10001890";"Office Supplies";"Binders";"Avery Poly Binder Pockets";4;0.8;"2.86";"7.45";-4.58
"CA-2017-103478";"KL-16555";"Kelly Lampkin";"United States";"Illinois";"Aurora";"2017-07-21";"2017-07-24";"Second Class";"Corporate";60505;"Central";"OFF-BI-10004224";"Office Supplies";"Binders";"Catalog Binders with Expanding Posts";7;0.8;"94.19";"259.03";-164.84
"CA-2017-118577";"XP-21865";"Xylona Preis";"United States";"New Jersey";"Belleville";"2017-10-06";"2017-10-11";"Standard Class";"Consumer";7109;"East";"OFF-PA-10001357";"Office Supplies";"Paper";"Xerox 1886";3;0.0;"143.7";"74.72";68.98
"CA-2017-118577";"XP-21865";"Xylona Preis";"United States";"New Jersey";"Belleville";"2017-10-06";"2017-10-11";"Standard Class";"Consumer";7109;"East";"OFF-PA-10004888";"Office Supplies";"Paper";"Xerox 217";1;0.0;"6.48";"3.37";3.11
"CA-2017-113572";"FP-14320";"Frank Preis";"United States";"New York";"New York City";"2017-11-07";"2017-11-11";"Standard Class";"Consumer";10024;"East";"TEC-AC-10002370";"Technology";"Accessories";"Maxell CD-R Discs";4;0.0;"7.88";"5.36";2.52
"CA-2016-153269";"PS-18760";"Pamela Stobb";"United States";"Massachusetts";"Andover";"2016-03-09";"2016-03-12";"First Class";"Consumer";1810;"East";"OFF-ST-10004634";"Office Supplies";"Storage";"Personal Folder Holder, Ebony";1;0.0;"11.21";"7.85";3.36
"CA-2016-153269";"PS-18760";"Pamela Stobb";"United States";"Massachusetts";"Andover";"2016-03-09";"2016-03-12";"First Class";"Consumer";1810;"East";"FUR-CH-10002647";"Furniture";"Chairs";"Situations Contoured Folding Chairs, 4/Set";5;0.0;"354.9";"266.17";88.72
"CA-2016-153269";"PS-18760";"Pamela Stobb";"United States";"Massachusetts";"Andover";"2016-03-09";"2016-03-12";"First Class";"Consumer";1810;"East";"OFF-PA-10001801";"Office Supplies";"Paper";"Xerox 193";3;0.0;"17.94";"9.15";8.79
"CA-2016-153269";"PS-18760";"Pamela Stobb";"United States";"Massachusetts";"Andover";"2016-03-09";"2016-03-12";"First Class";"Consumer";1810;"East";"OFF-BI-10004632";"Office Supplies";"Binders";"GBC Binding covers";4;0.0;"51.8";"28.49";23.31
"CA-2017-161655";"CW-11905";"Carl Weiss";"United States";"Delaware";"Newark";"2017-05-13";"2017-05-18";"Second Class";"Home Office";19711;"East";"OFF-BI-10002082";"Office Supplies";"Binders";"GBC Twin Loop Wire Binding Elements";9;0.0;"299.52";"149.76";149.76
"CA-2016-101469";"KH-16360";"Katherine Hughes";"United States";"Virginia";"Arlington";"2016-07-02";"2016-07-08";"Standard Class";"Consumer";22204;"South";"OFF-AR-10003986";"Office Supplies";"Art";"Avery Hi-Liter Pen Style Six-Color Fluorescent Set";2;0.0;"7.7";"4.54";3.16
"CA-2014-153087";"TC-20980";"Tamara Chand";"United States";"Alabama";"Decatur";"2014-12-27";"2015-01-03";"Standard Class";"Corporate";35601;"South";"OFF-PA-10001243";"Office Supplies";"Paper";"Xerox 1983";4;0.0;"23.92";"12.2";11.72
"CA-2014-153087";"TC-20980";"Tamara Chand";"United States";"Alabama";"Decatur";"2014-12-27";"2015-01-03";"Standard Class";"Corporate";35601;"South";"TEC-AC-10003198";"Technology";"Accessories";"Enermax Acrylux Wireless Keyboard";5;0.0;"498";"313.74";184.26
"CA-2017-135076";"YS-21880";"Yana Sorensen";"United States";"California";"Hesperia";"2017-04-13";"2017-04-17";"Standard Class";"Corporate";92345;"West";"FUR-CH-10003774";"Furniture";"Chairs";"Global Wood Trimmed Manager's Task Chair, Khaki";6;0.2;"436.7";"474.92";-38.21
"CA-2014-161634";"CC-12220";"Chris Cortes";"United States";"Virginia";"Chesapeake";"2014-11-14";"2014-11-20";"Standard Class";"Consumer";23320;"South";"OFF-PA-10002262";"Office Supplies";"Paper";"Xerox 192";5;0.0;"32.4";"16.85";15.55
"CA-2017-141481";"ZD-21925";"Zuschuss Donatelli";"United States";"California";"Los Angeles";"2017-06-11";"2017-06-14";"First Class";"Consumer";90036;"West";"OFF-AP-10004532";"Office Supplies";"Appliances";"Kensington 6 Outlet Guardian Standard Surge Protector";3;0.0;"61.44";"44.85";16.59
"CA-2016-132549";"JK-15370";"Jay Kimmel";"United States";"Alabama";"Huntsville";"2016-11-25";"2016-11-30";"Standard Class";"Consumer";35810;"South";"OFF-ST-10001325";"Office Supplies";"Storage";"Sterilite Officeware Hinged File Box";7;0.0;"73.36";"53.55";19.81
"US-2014-155544";"GM-14440";"Gary McGarr";"United States";"Tennessee";"Knoxville";"2014-03-21";"2014-03-25";"Standard Class";"Consumer";37918;"South";"OFF-LA-10004544";"Office Supplies";"Labels";"Avery 505";5;0.2;"59.2";"37";22.2
"US-2014-155544";"GM-14440";"Gary McGarr";"United States";"Tennessee";"Knoxville";"2014-03-21";"2014-03-25";"Standard Class";"Consumer";37918;"South";"FUR-FU-10001473";"Furniture";"Furnishings";"DAX Wood Document Frame";3;0.2;"32.95";"26.36";6.59
"US-2014-155544";"GM-14440";"Gary McGarr";"United States";"Tennessee";"Knoxville";"2014-03-21";"2014-03-25";"Standard Class";"Consumer";37918;"South";"FUR-CH-10000422";"Furniture";"Chairs";"Global Highback Leather Tilter in Burgundy";3;0.2;"218.38";"229.29";-10.92
"US-2015-115238";"JW-15220";"Jane Waco";"United States";"Massachusetts";"Lawrence";"2015-04-30";"2015-05-04";"Standard Class";"Corporate";1841;"East";"FUR-FU-10002960";"Furniture";"Furnishings";"Eldon 200 Class Desk Accessories, Burgundy";5;0.0;"31.4";"18.21";13.19
"US-2015-115238";"JW-15220";"Jane Waco";"United States";"Massachusetts";"Lawrence";"2015-04-30";"2015-05-04";"Standard Class";"Corporate";1841;"East";"FUR-FU-10002445";"Furniture";"Furnishings";"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7";1;0.0;"9.48";"5.69";3.79
"US-2015-115238";"JW-15220";"Jane Waco";"United States";"Massachusetts";"Lawrence";"2015-04-30";"2015-05-04";"Standard Class";"Corporate";1841;"East";"TEC-PH-10001300";"Technology";"Phones";"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4";10;0.0;"209.5";"150.84";58.66
"US-2015-115238";"JW-15220";"Jane Waco";"United States";"Massachusetts";"Lawrence";"2015-04-30";"2015-05-04";"Standard Class";"Corporate";1841;"East";"FUR-FU-10001025";"Furniture";"Furnishings";"Eldon Imàge Series Desk Accessories, Clear";5;0.0;"24.3";"13.85";10.45
"US-2015-115238";"JW-15220";"Jane Waco";"United States";"Massachusetts";"Lawrence";"2015-04-30";"2015-05-04";"Standard Class";"Corporate";1841;"East";"OFF-PA-10002689";"Office Supplies";"Paper";"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)";1;0.0;"6.48";"3.37";3.11
"CA-2017-132199";"BO-11350";"Bill Overfelt";"United States";"Pennsylvania";"Philadelphia";"2017-05-03";"2017-05-08";"Standard Class";"Corporate";19134;"East";"OFF-BI-10003684";"Office Supplies";"Binders";"Wilson Jones Legal Size Ring Binders";4;0.7;"26.39";"43.98";-17.59
"CA-2017-132199";"BO-11350";"Bill Overfelt";"United States";"Pennsylvania";"Philadelphia";"2017-05-03";"2017-05-08";"Standard Class";"Corporate";19134;"East";"FUR-TA-10003748";"Furniture";"Tables";"Bevis 36 x 72 Conference Tables";5;0.4;"373.47";"485.51";-112.04
"CA-2017-132199";"BO-11350";"Bill Overfelt";"United States";"Pennsylvania";"Philadelphia";"2017-05-03";"2017-05-08";"Standard Class";"Corporate";19134;"East";"OFF-FA-10002280";"Office Supplies";"Fasteners";"Advantus Plastic Paper Clips";2;0.2;"8";"5.2";2.8
"CA-2016-163174";"XP-21865";"Xylona Preis";"United States";"Georgia";"Athens";"2016-08-26";"2016-08-30";"Standard Class";"Consumer";30605;"South";"FUR-FU-10000308";"Furniture";"Furnishings";"Deflect-o Glass Clear Studded Chair Mats";3;0.0;"186.54";"145.5";41.04
"CA-2014-110555";"MM-18055";"Michelle Moray";"United States";"Montana";"Great Falls";"2014-04-11";"2014-04-18";"Standard Class";"Consumer";59405;"West";"OFF-ST-10000876";"Office Supplies";"Storage";"Eldon Simplefile Box Office";7;0.0;"87.08";"62.7";24.38
"CA-2014-110555";"MM-18055";"Michelle Moray";"United States";"Montana";"Great Falls";"2014-04-11";"2014-04-18";"Standard Class";"Consumer";59405;"West";"TEC-PH-10000586";"Technology";"Phones";"AT&T SB67148 SynJ";2;0.2;"105.58";"96.35";9.24
"CA-2014-110555";"MM-18055";"Michelle Moray";"United States";"Montana";"Great Falls";"2014-04-11";"2014-04-18";"Standard Class";"Consumer";59405;"West";"TEC-AC-10003399";"Technology";"Accessories";"Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive";6;0.0;"217.44";"126.12";91.32
"CA-2017-147207";"TS-21655";"Trudy Schmidt";"United States";"Texas";"El Paso";"2017-01-02";"2017-01-04";"Second Class";"Consumer";79907;"Central";"OFF-AR-10001955";"Office Supplies";"Art";"Newell 319";2;0.2;"31.74";"27.78";3.97
"CA-2017-147207";"TS-21655";"Trudy Schmidt";"United States";"Texas";"El Paso";"2017-01-02";"2017-01-04";"Second Class";"Consumer";79907;"Central";"OFF-AP-10000027";"Office Supplies";"Appliances";"Hoover Commercial SteamVac";2;0.8;"5.43";"19.01";-13.58
"CA-2017-147207";"TS-21655";"Trudy Schmidt";"United States";"Texas";"El Paso";"2017-01-02";"2017-01-04";"Second Class";"Consumer";79907;"Central";"FUR-TA-10002958";"Furniture";"Tables";"Bevis Oval Conference Table, Walnut";5;0.3;"913.43";"1083.07";-169.64
"CA-2017-147207";"TS-21655";"Trudy Schmidt";"United States";"Texas";"El Paso";"2017-01-02";"2017-01-04";"Second Class";"Consumer";79907;"Central";"OFF-ST-10002615";"Office Supplies";"Storage";"Dual Level, Single-Width Filing Carts";3;0.2;"372.14";"344.23";27.91
"CA-2017-137631";"JL-15235";"Janet Lee";"United States";"Florida";"Kissimmee";"2017-04-28";"2017-05-02";"Standard Class";"Consumer";34741;"South";"TEC-PH-10002624";"Technology";"Phones";"Samsung Galaxy S4 Mini";2;0.2;"751.98";"667.39";84.6
"CA-2017-157273";"SZ-20035";"Sam Zeldin";"United States";"Washington";"Seattle";"2017-01-30";"2017-02-02";"First Class";"Home Office";98105;"West";"TEC-PH-10002275";"Technology";"Phones";"Mitel 5320 IP Phone VoIP phone";4;0.2;"604.77";"544.29";60.48
"CA-2014-109918";"LR-17035";"Lisa Ryan";"United States";"California";"Santa Clara";"2014-09-07";"2014-09-12";"Second Class";"Corporate";95051;"West";"OFF-BI-10004308";"Office Supplies";"Binders";"Avery Legal 4-Ring Binder";5;0.2;"83.92";"52.45";31.47
"CA-2016-118745";"SV-20365";"Seth Vernon";"United States";"California";"Los Angeles";"2016-06-11";"2016-06-16";"Standard Class";"Consumer";90049;"West";"FUR-TA-10003473";"Furniture";"Tables";"Bretford Rectangular Conference Table Tops";3;0.2;"902.71";"868.86";33.85
"CA-2016-163972";"MG-17890";"Michael Granlund";"United States";"California";"Fresno";"2016-10-17";"2016-10-21";"Standard Class";"Home Office";93727;"West";"FUR-BO-10003894";"Furniture";"Bookcases";"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black";2;0.15;"120.67";"99.37";21.29
"CA-2014-165393";"NC-18415";"Nathan Cano";"United States";"Texas";"Fort Worth";"2014-12-27";"2014-12-30";"First Class";"Consumer";76106;"Central";"OFF-BI-10001658";"Office Supplies";"Binders";"GBC Standard Therm-A-Bind Covers";1;0.8;"4.98";"13.46";-8.47
"CA-2016-113726";"SC-20680";"Steve Carroll";"United States";"Washington";"Seattle";"2016-11-24";"2016-12-01";"Standard Class";"Home Office";98105;"West";"FUR-FU-10003535";"Furniture";"Furnishings";"Howard Miller Distant Time Traveler Alarm Clock";3;0.0;"82.26";"48.53";33.73
"CA-2016-152940";"RO-19780";"Rose O'Brian";"United States";"California";"San Francisco";"2016-11-10";"2016-11-13";"First Class";"Consumer";94110;"West";"OFF-ST-10000352";"Office Supplies";"Storage";"Acco Perma 2700 Stacking Storage Drawers";1;0.0;"29.74";"25.28";4.46
"CA-2015-158701";"JL-15175";"James Lanier";"United States";"California";"San Francisco";"2015-01-05";"2015-01-10";"Standard Class";"Home Office";94110;"West";"OFF-AP-10004859";"Office Supplies";"Appliances";"Acco 6 Outlet Guardian Premium Surge Suppressor";6;0.0;"87.36";"63.77";23.59
"CA-2015-158701";"JL-15175";"James Lanier";"United States";"California";"San Francisco";"2015-01-05";"2015-01-10";"Standard Class";"Home Office";94110;"West";"OFF-BI-10001294";"Office Supplies";"Binders";"Fellowes Binding Cases";6;0.2;"56.16";"38.61";17.55
"CA-2017-156272";"PW-19030";"Pauline Webber";"United States";"Florida";"Pompano Beach";"2017-03-21";"2017-03-27";"Standard Class";"Corporate";33068;"South";"OFF-AP-10001242";"Office Supplies";"Appliances";"APC 7 Outlet Network SurgeArrest Surge Protector";1;0.2;"64.38";"56.34";8.05
"CA-2015-162964";"MF-18250";"Monica Federle";"United States";"Texas";"Houston";"2015-11-12";"2015-11-18";"Standard Class";"Corporate";77095;"Central";"OFF-ST-10002344";"Office Supplies";"Storage";"Carina 42""Hx23 3/4""""W Media Storage Unit""";1;0.2;"64.78";"79.36";-14.58
"CA-2015-162964";"MF-18250";"Monica Federle";"United States";"Texas";"Houston";"2015-11-12";"2015-11-18";"Standard Class";"Corporate";77095;"Central";"OFF-PA-10003349";"Office Supplies";"Paper";"Xerox 1957";3;0.2;"15.55";"9.91";5.64
"CA-2015-162964";"MF-18250";"Monica Federle";"United States";"Texas";"Houston";"2015-11-12";"2015-11-18";"Standard Class";"Corporate";77095;"Central";"OFF-EN-10003055";"Office Supplies";"Envelopes";"Blue String-Tie & Button Interoffice Envelopes, 10 x 13";7;0.2;"223.89";"153.92";69.96
"CA-2016-134544";"AC-10660";"Anna Chung";"United States";"California";"San Francisco";"2016-03-17";"2016-03-19";"Second Class";"Consumer";94109;"West";"TEC-PH-10003800";"Technology";"Phones";"i.Sound Portable Power - 8000 mAh";2;0.2;"84.78";"104.92";-20.14
"CA-2016-163048";"MH-17440";"Mark Haberlin";"United States";"Texas";"Houston";"2016-02-08";"2016-02-15";"Standard Class";"Corporate";77036;"Central";"FUR-CH-10001270";"Furniture";"Chairs";"Harbour Creations Steel Folding Chair";4;0.3;"241.5";"241.5";0.0
"CA-2016-145135";"CD-12790";"Cynthia Delaney";"United States";"Connecticut";"Shelton";"2016-11-26";"2016-11-28";"First Class";"Home Office";6484;"East";"TEC-AC-10003447";"Technology";"Accessories";"Micropad Numeric Keypads";3;0.0;"59.97";"44.98";14.99
"CA-2016-145135";"CD-12790";"Cynthia Delaney";"United States";"Connecticut";"Shelton";"2016-11-26";"2016-11-28";"First Class";"Home Office";6484;"East";"OFF-PA-10004285";"Office Supplies";"Paper";"Xerox 1959";2;0.0;"13.36";"6.95";6.41
"CA-2017-137582";"CV-12805";"Cynthia Voltz";"United States";"California";"Oakland";"2017-09-04";"2017-09-08";"Standard Class";"Corporate";94601;"West";"OFF-BI-10001757";"Office Supplies";"Binders";"Pressboard Hanging Data Binders for Unburst Sheets";3;0.2;"11.81";"7.68";4.13
"CA-2015-149601";"TB-21625";"Trudy Brown";"United States";"Connecticut";"Manchester";"2015-05-28";"2015-06-03";"Standard Class";"Consumer";6040;"East";"OFF-ST-10001558";"Office Supplies";"Storage";"Acco Perma 4000 Stacking Storage Drawers";1;0.0;"16.24";"13.8";2.44
"CA-2015-149601";"TB-21625";"Trudy Brown";"United States";"Connecticut";"Manchester";"2015-05-28";"2015-06-03";"Standard Class";"Consumer";6040;"East";"OFF-ST-10001328";"Office Supplies";"Storage";"Personal Filing Tote with Lid, Black/Gray";5;0.0;"77.55";"55.84";21.71
"CA-2014-139423";"DG-13300";"Deirdre Greer";"United States";"New Jersey";"Orange";"2014-11-01";"2014-11-05";"Standard Class";"Corporate";7050;"East";"OFF-AP-10004708";"Office Supplies";"Appliances";"Fellowes Superior 10 Outlet Split Surge Protector";2;0.0;"76.12";"54.05";22.07
